year,species,species_latin,how_many_counted,total_hours,how_many_counted_by_hour
2016,"Great Kiskadee",Pitangus sulphuratus,60,85.5,0.7017543859649122
2017,"Great Kiskadee",Pitangus sulphuratus,37,73.75,0.5016949152542373
2018,"Great Kiskadee",Pitangus sulphuratus,28,51,0.5490196078431373
2019,"Great Kiskadee",Pitangus sulphuratus,13,33.91,0.3833677381303451
2020,"Great Kiskadee",Pitangus sulphuratus,29,45.6,0.6359649122807017
2021,"Great Kiskadee",Pitangus sulphuratus,71,67.1,1.0581222056631894
2015,"Boat-billed Flycatcher",Megarynchus pitangua,13,56.5,0.23008849557522124
2016,"Boat-billed Flycatcher",Megarynchus pitangua,23,85.5,0.26900584795321636
2017,"Boat-billed Flycatcher",Megarynchus pitangua,32,73.75,0.43389830508474575
2018,"Boat-billed Flycatcher",Megarynchus pitangua,10,51,0.19607843137254902
2019,"Boat-billed Flycatcher",Megarynchus pitangua,13,33.91,0.3833677381303451
2020,"Boat-billed Flycatcher",Megarynchus pitangua,7,45.6,0.15350877192982457
2021,"Boat-billed Flycatcher",Megarynchus pitangua,39,67.1,0.5812220566318927
2015,"Social Flycatcher",Myiozetetes similis,10,56.5,0.17699115044247787
2016,"Social Flycatcher",Myiozetetes similis,13,85.5,0.15204678362573099
2017,"Social Flycatcher",Myiozetetes similis,19,73.75,0.2576271186440678
2018,"Social Flycatcher",Myiozetetes similis,4,51,0.0784313725490196
2019,"Social Flycatcher",Myiozetetes similis,6,33.91,0.17693895606015927
2020,"Social Flycatcher",Myiozetetes similis,15,45.6,0.3289473684210526
2021,"Social Flycatcher",Myiozetetes similis,28,67.1,0.41728763040238454
2015,"Tropical Kingbird",Tyrannus melancholicus,28,56.5,0.49557522123893805
2016,"Tropical Kingbird",Tyrannus melancholicus,22,85.5,0.2573099415204678
2017,"Tropical Kingbird",Tyrannus melancholicus,14,73.75,0.18983050847457628
2018,"Tropical Kingbird",Tyrannus melancholicus,2,51,0.0392156862745098
2019,"Tropical Kingbird",Tyrannus melancholicus,2,33.91,0.058979652020053085
2020,"Tropical Kingbird",Tyrannus melancholicus,5,45.6,0.10964912280701754
2021,"Tropical Kingbird",Tyrannus melancholicus,20,67.1,0.2980625931445604
2015,"Western Kingbird",Tyrannus verticalis,0,56.5,0
2016,"Western Kingbird",Tyrannus verticalis,0,85.5,0
2017,"Western Kingbird",Tyrannus verticalis,0,73.75,0
2018,"Western Kingbird",Tyrannus verticalis,0,51,0
2019,"Western Kingbird",Tyrannus verticalis,0,33.91,0
2020,"Western Kingbird",Tyrannus verticalis,0,45.6,0
2021,"Western Kingbird",Tyrannus verticalis,3,67.1,0.044709388971684055
2015,"Eastern Kingbird",Tyrannus tyrannus,0,56.5,0
2016,"Eastern Kingbird",Tyrannus tyrannus,0,85.5,0
2017,"Eastern Kingbird",Tyrannus tyrannus,0,73.75,0
2018,"Eastern Kingbird",Tyrannus tyrannus,0,51,0
2019,"Eastern Kingbird",Tyrannus tyrannus,0,33.91,0
2020,"Eastern Kingbird",Tyrannus tyrannus,0,45.6,0
2021,"Eastern Kingbird",Tyrannus tyrannus,2,67.1,0.02980625931445604
2015,"Scissor-tailed Flycatcher",Tyrannus forficatus,21,56.5,0.37168141592920356
2016,"Scissor-tailed Flycatcher",Tyrannus forficatus,3,85.5,0.03508771929824561
2017,"Scissor-tailed Flycatcher",Tyrannus forficatus,9,73.75,0.12203389830508475
2018,"Scissor-tailed Flycatcher",Tyrannus forficatus,8,51,0.1568627450980392
2019,"Scissor-tailed Flycatcher",Tyrannus forficatus,15,33.91,0.44234739015039815
2020,"Scissor-tailed Flycatcher",Tyrannus forficatus,4,45.6,0.08771929824561403
2021,"Scissor-tailed Flycatcher",Tyrannus forficatus,1,67.1,0.01490312965722802
2015,"Long-tailed Manakin",Chiroxiphia linearis,6,56.5,0.10619469026548672
2016,"Long-tailed Manakin",Chiroxiphia linearis,14,85.5,0.16374269005847952
2017,"Long-tailed Manakin",Chiroxiphia linearis,12,73.75,0.16271186440677965
2018,"Long-tailed Manakin",Chiroxiphia linearis,4,51,0.0784313725490196
2019,"Long-tailed Manakin",Chiroxiphia linearis,5,33.91,0.14744913005013272
2020,"Long-tailed Manakin",Chiroxiphia linearis,5,45.6,0.10964912280701754
2021,"Long-tailed Manakin",Chiroxiphia linearis,11,67.1,0.1639344262295082
2015,"Masked Tityra",Tityra semifasciata,2,56.5,0.035398230088495575
2016,"Masked Tityra",Tityra semifasciata,12,85.5,0.14035087719298245
2017,"Masked Tityra",Tityra semifasciata,4,73.75,0.05423728813559322
2018,"Masked Tityra",Tityra semifasciata,0,51,0
2019,"Masked Tityra",Tityra semifasciata,14,33.91,0.4128575641403716
2020,"Masked Tityra",Tityra semifasciata,11,45.6,0.2412280701754386
2021,"Masked Tityra",Tityra semifasciata,16,67.1,0.2384500745156483
2015,"Rose-throated Becard",Pachyramphus aglaiae,0,56.5,0
2016,"Rose-throated Becard",Pachyramphus aglaiae,2,85.5,0.023391812865497075
2017,"Rose-throated Becard",Pachyramphus aglaiae,14,73.75,0.18983050847457628
2018,"Rose-throated Becard",Pachyramphus aglaiae,0,51,0
2019,"Rose-throated Becard",Pachyramphus aglaiae,4,33.91,0.11795930404010617
2020,"Rose-throated Becard",Pachyramphus aglaiae,1,45.6,0.021929824561403508
2021,"Rose-throated Becard",Pachyramphus aglaiae,15,67.1,0.22354694485842028
2015,"Yellow-throated Vireo",Vireo flavifrons,4,56.5,0.07079646017699115
2016,"Yellow-throated Vireo",Vireo flavifrons,10,85.5,0.11695906432748537
2017,"Yellow-throated Vireo",Vireo flavifrons,16,73.75,0.21694915254237288
2018,"Yellow-throated Vireo",Vireo flavifrons,4,51,0.0784313725490196
2019,"Yellow-throated Vireo",Vireo flavifrons,5,33.91,0.14744913005013272
2020,"Yellow-throated Vireo",Vireo flavifrons,8,45.6,0.17543859649122806
2021,"Yellow-throated Vireo",Vireo flavifrons,11,67.1,0.1639344262295082
2015,"Philadelphia Vireo",Vireo philadelphicus,0,56.5,0
2016,"Philadelphia Vireo",Vireo philadelphicus,3,85.5,0.03508771929824561
2017,"Philadelphia Vireo",Vireo philadelphicus,1,73.75,0.013559322033898305
2018,"Philadelphia Vireo",Vireo philadelphicus,3,51,0.058823529411764705
2019,"Philadelphia Vireo",Vireo philadelphicus,1,33.91,0.029489826010026542
2020,"Philadelphia Vireo",Vireo philadelphicus,1,45.6,0.021929824561403508
2021,"Philadelphia Vireo",Vireo philadelphicus,11,67.1,0.1639344262295082
2015,"Red-eyed Vireo",Vireo olivaceus,0,56.5,0
2016,"Red-eyed Vireo",Vireo olivaceus,1,85.5,0.011695906432748537
2017,"Red-eyed Vireo",Vireo olivaceus,1,73.75,0.013559322033898305
2018,"Red-eyed Vireo",Vireo olivaceus,0,51,0
2019,"Red-eyed Vireo",Vireo olivaceus,0,33.91,0
2020,"Red-eyed Vireo",Vireo olivaceus,0,45.6,0
2021,"Red-eyed Vireo",Vireo olivaceus,1,67.1,0.01490312965722802
2015,"Yellow-green Vireo",Vireo flavoviridis,1,56.5,0.017699115044247787
2016,"Yellow-green Vireo",Vireo flavoviridis,0,85.5,0
2017,"Yellow-green Vireo",Vireo flavoviridis,0,73.75,0
2018,"Yellow-green Vireo",Vireo flavoviridis,2,51,0.0392156862745098
2019,"Yellow-green Vireo",Vireo flavoviridis,1,33.91,0.029489826010026542
2020,"Yellow-green Vireo",Vireo flavoviridis,1,45.6,0.021929824561403508
2021,"Yellow-green Vireo",Vireo flavoviridis,1,67.1,0.01490312965722802
2015,"Lesser Greenlet",Pachysylvia decurtata,9,56.5,0.1592920353982301
2016,"Lesser Greenlet",Pachysylvia decurtata,15,85.5,0.17543859649122806
2017,"Lesser Greenlet",Pachysylvia decurtata,34,73.75,0.4610169491525424
2018,"Lesser Greenlet",Pachysylvia decurtata,13,51,0.2549019607843137
2019,"Lesser Greenlet",Pachysylvia decurtata,20,33.91,0.5897965202005309
2020,"Lesser Greenlet",Pachysylvia decurtata,11,45.6,0.2412280701754386
2021,"Lesser Greenlet",Pachysylvia decurtata,22,67.1,0.3278688524590164
2015,"Rufous-browed Peppershrike",Cyclarhis gujanensis,0,56.5,0
2016,"Rufous-browed Peppershrike",Cyclarhis gujanensis,0,85.5,0
2017,"Rufous-browed Peppershrike",Cyclarhis gujanensis,0,73.75,0
2018,"Rufous-browed Peppershrike",Cyclarhis gujanensis,0,51,0
2019,"Rufous-browed Peppershrike",Cyclarhis gujanensis,0,33.91,0
2020,"Rufous-browed Peppershrike",Cyclarhis gujanensis,0,45.6,0
2021,"Rufous-browed Peppershrike",Cyclarhis gujanensis,1,67.1,0.01490312965722802
2015,"White-throated Magpie-Jay",Calocitta formosa,116,56.5,2.0530973451327434
2016,"White-throated Magpie-Jay",Calocitta formosa,175,85.5,2.046783625730994
2017,"White-throated Magpie-Jay",Calocitta formosa,135,73.75,1.8305084745762712
2018,"White-throated Magpie-Jay",Calocitta formosa,100,51,1.9607843137254901
2019,"White-throated Magpie-Jay",Calocitta formosa,93,33.91,2.7425538189324685
2020,"White-throated Magpie-Jay",Calocitta formosa,60,45.6,1.3157894736842104
2021,"White-throated Magpie-Jay",Calocitta formosa,155,67.1,2.309985096870343
2015,"Gray-breasted Martin",Progne chalybea,0,56.5,0
2016,"Gray-breasted Martin",Progne chalybea,17,85.5,0.19883040935672514
2017,"Gray-breasted Martin",Progne chalybea,0,73.75,0
2018,"Gray-breasted Martin",Progne chalybea,0,51,0
2019,"Gray-breasted Martin",Progne chalybea,0,33.91,0
2020,"Gray-breasted Martin",Progne chalybea,60,45.6,1.3157894736842104
2021,"Gray-breasted Martin",Progne chalybea,8,67.1,0.11922503725782416
2015,"Mangrove Swallow",Tachycineta albilinea,0,56.5,0
2016,"Mangrove Swallow",Tachycineta albilinea,2,85.5,0.023391812865497075
2017,"Mangrove Swallow",Tachycineta albilinea,215,73.75,2.9152542372881354
2018,"Mangrove Swallow",Tachycineta albilinea,0,51,0
2019,"Mangrove Swallow",Tachycineta albilinea,0,33.91,0
2020,"Mangrove Swallow",Tachycineta albilinea,0,45.6,0
2021,"Mangrove Swallow",Tachycineta albilinea,0,67.1,0
2015,"Bank Swallow",Riparia riparia,0,56.5,0
2016,"Bank Swallow",Riparia riparia,0,85.5,0
2017,"Bank Swallow",Riparia riparia,0,73.75,0
2018,"Bank Swallow",Riparia riparia,20,51,0.39215686274509803
2019,"Bank Swallow",Riparia riparia,0,33.91,0
2020,"Bank Swallow",Riparia riparia,0,45.6,0
2021,"Bank Swallow",Riparia riparia,0,67.1,0
2015,"Barn Swallow",Hirundo rustica,1000,56.5,17.699115044247787
2016,"Barn Swallow",Hirundo rustica,501,85.5,5.859649122807017
2017,"Barn Swallow",Hirundo rustica,548,73.75,7.430508474576271
2018,"Barn Swallow",Hirundo rustica,0,51,0
2019,"Barn Swallow",Hirundo rustica,400,33.91,11.795930404010617
2020,"Barn Swallow",Hirundo rustica,61,45.6,1.337719298245614
2021,"Barn Swallow",Hirundo rustica,106,67.1,1.57973174366617
2015,"Rufous-naped Wren",Campylorhynchus rufinucha,49,56.5,0.8672566371681416
2016,"Rufous-naped Wren",Campylorhynchus rufinucha,115,85.5,1.345029239766082
2017,"Rufous-naped Wren",Campylorhynchus rufinucha,61,73.75,0.8271186440677966
2018,"Rufous-naped Wren",Campylorhynchus rufinucha,29,51,0.5686274509803921
2019,"Rufous-naped Wren",Campylorhynchus rufinucha,46,33.91,1.356531996461221
2020,"Rufous-naped Wren",Campylorhynchus rufinucha,35,45.6,0.7675438596491228
2021,"Rufous-naped Wren",Campylorhynchus rufinucha,85,67.1,1.2667660208643816
2015,"Banded Wren",Thryophilus pleurostictus,3,56.5,0.05309734513274336
2016,"Banded Wren",Thryophilus pleurostictus,14,85.5,0.16374269005847952
2017,"Banded Wren",Thryophilus pleurostictus,9,73.75,0.12203389830508475
2018,"Banded Wren",Thryophilus pleurostictus,1,51,0.0196078431372549
2019,"Banded Wren",Thryophilus pleurostictus,14,33.91,0.4128575641403716
2020,"Banded Wren",Thryophilus pleurostictus,10,45.6,0.21929824561403508
2021,"Banded Wren",Thryophilus pleurostictus,21,67.1,0.3129657228017884
2015,"Rufous-and-white Wren",Thryophilus rufalbus,3,56.5,0.05309734513274336
2016,"Rufous-and-white Wren",Thryophilus rufalbus,7,85.5,0.08187134502923976
2017,"Rufous-and-white Wren",Thryophilus rufalbus,10,73.75,0.13559322033898305
2018,"Rufous-and-white Wren",Thryophilus rufalbus,4,51,0.0784313725490196
2019,"Rufous-and-white Wren",Thryophilus rufalbus,4,33.91,0.11795930404010617
2020,"Rufous-and-white Wren",Thryophilus rufalbus,5,45.6,0.10964912280701754
2021,"Rufous-and-white Wren",Thryophilus rufalbus,12,67.1,0.17883755588673622
2015,"Plain Wren",Cantorchilus modestus,8,56.5,0.1415929203539823
2016,"Plain Wren",Cantorchilus modestus,11,85.5,0.1286549707602339
2017,"Plain Wren",Cantorchilus modestus,7,73.75,0.09491525423728814
2018,"Plain Wren",Cantorchilus modestus,1,51,0.0196078431372549
2019,"Plain Wren",Cantorchilus modestus,1,33.91,0.029489826010026542
2020,"Plain Wren",Cantorchilus modestus,1,45.6,0.021929824561403508
2021,"Plain Wren",Cantorchilus modestus,13,67.1,0.19374068554396426
2015,"Long-billed Gnatwren",Ramphocaenus melanurus,0,56.5,0
2016,"Long-billed Gnatwren",Ramphocaenus melanurus,1,85.5,0.011695906432748537
2017,"Long-billed Gnatwren",Ramphocaenus melanurus,1,73.75,0.013559322033898305
2018,"Long-billed Gnatwren",Ramphocaenus melanurus,0,51,0
2019,"Long-billed Gnatwren",Ramphocaenus melanurus,1,33.91,0.029489826010026542
2020,"Long-billed Gnatwren",Ramphocaenus melanurus,1,45.6,0.021929824561403508
2021,"Long-billed Gnatwren",Ramphocaenus melanurus,1,67.1,0.01490312965722802
2015,"White-lored Gnatcatcher",Polioptila albiloris,6,56.5,0.10619469026548672
2016,"White-lored Gnatcatcher",Polioptila albiloris,6,85.5,0.07017543859649122
2017,"White-lored Gnatcatcher",Polioptila albiloris,6,73.75,0.08135593220338982
2018,"White-lored Gnatcatcher",Polioptila albiloris,10,51,0.19607843137254902
2019,"White-lored Gnatcatcher",Polioptila albiloris,0,33.91,0
2020,"White-lored Gnatcatcher",Polioptila albiloris,9,45.6,0.19736842105263158
2021,"White-lored Gnatcatcher",Polioptila albiloris,22,67.1,0.3278688524590164
2015,"Tropical Gnatcatcher",Polioptila plumbea,2,56.5,0.035398230088495575
2016,"Tropical Gnatcatcher",Polioptila plumbea,13,85.5,0.15204678362573099
2017,"Tropical Gnatcatcher",Polioptila plumbea,10,73.75,0.13559322033898305
2018,"Tropical Gnatcatcher",Polioptila plumbea,8,51,0.1568627450980392
2019,"Tropical Gnatcatcher",Polioptila plumbea,2,33.91,0.058979652020053085
2020,"Tropical Gnatcatcher",Polioptila plumbea,2,45.6,0.043859649122807015
2021,"Tropical Gnatcatcher",Polioptila plumbea,5,67.1,0.0745156482861401
2015,"Swainson's Thrush",Catharus ustulatus,0,56.5,0
2016,"Swainson's Thrush",Catharus ustulatus,1,85.5,0.011695906432748537
2017,"Swainson's Thrush",Catharus ustulatus,0,73.75,0
2018,"Swainson's Thrush",Catharus ustulatus,0,51,0
2019,"Swainson's Thrush",Catharus ustulatus,0,33.91,0
2020,"Swainson's Thrush",Catharus ustulatus,0,45.6,0
2021,"Swainson's Thrush",Catharus ustulatus,0,67.1,0
2015,"Wood Thrush",Hylocichla mustelina,0,56.5,0
2016,"Wood Thrush",Hylocichla mustelina,1,85.5,0.011695906432748537
2017,"Wood Thrush",Hylocichla mustelina,1,73.75,0.013559322033898305
2018,"Wood Thrush",Hylocichla mustelina,0,51,0
2019,"Wood Thrush",Hylocichla mustelina,0,33.91,0
2020,"Wood Thrush",Hylocichla mustelina,0,45.6,0
2021,"Wood Thrush",Hylocichla mustelina,1,67.1,0.01490312965722802
2015,"Clay-colored Thrush",Turdus grayi,1,56.5,0.017699115044247787
2016,"Clay-colored Thrush",Turdus grayi,4,85.5,0.04678362573099415
2017,"Clay-colored Thrush",Turdus grayi,2,73.75,0.02711864406779661
2018,"Clay-colored Thrush",Turdus grayi,2,51,0.0392156862745098
2019,"Clay-colored Thrush",Turdus grayi,13,33.91,0.3833677381303451
2020,"Clay-colored Thrush",Turdus grayi,5,45.6,0.10964912280701754
2021,"Clay-colored Thrush",Turdus grayi,19,67.1,0.28315946348733234
2015,"Tropical Mockingbird",Mimus gilvus,1,56.5,0.017699115044247787
2016,"Tropical Mockingbird",Mimus gilvus,1,85.5,0.011695906432748537
2017,"Tropical Mockingbird",Mimus gilvus,0,73.75,0
2018,"Tropical Mockingbird",Mimus gilvus,1,51,0.0196078431372549
2019,"Tropical Mockingbird",Mimus gilvus,0,33.91,0
2020,"Tropical Mockingbird",Mimus gilvus,0,45.6,0
2021,"Tropical Mockingbird",Mimus gilvus,0,67.1,0
2015,"Ovenbird",Seiurus aurocapilla,0,56.5,0
2016,"Ovenbird",Seiurus aurocapilla,0,85.5,0
2017,"Ovenbird",Seiurus aurocapilla,0,73.75,0
2018,"Ovenbird",Seiurus aurocapilla,0,51,0
2019,"Ovenbird",Seiurus aurocapilla,0,33.91,0
2020,"Ovenbird",Seiurus aurocapilla,0,45.6,0
2021,"Ovenbird",Seiurus aurocapilla,2,67.1,0.02980625931445604
2015,"Worm-eating Warbler",Helmitheros vermivorum,0,56.5,0
2016,"Worm-eating Warbler",Helmitheros vermivorum,0,85.5,0
2017,"Worm-eating Warbler",Helmitheros vermivorum,0,73.75,0
2018,"Worm-eating Warbler",Helmitheros vermivorum,0,51,0
2019,"Worm-eating Warbler",Helmitheros vermivorum,0,33.91,0
2020,"Worm-eating Warbler",Helmitheros vermivorum,0,45.6,0
2021,"Worm-eating Warbler",Helmitheros vermivorum,1,67.1,0.01490312965722802
2015,"Louisiana Waterthrush",Parkesia motacilla,0,56.5,0
2016,"Louisiana Waterthrush",Parkesia motacilla,0,85.5,0
2017,"Louisiana Waterthrush",Parkesia motacilla,1,73.75,0.013559322033898305
2018,"Louisiana Waterthrush",Parkesia motacilla,0,51,0
2019,"Louisiana Waterthrush",Parkesia motacilla,1,33.91,0.029489826010026542
2020,"Louisiana Waterthrush",Parkesia motacilla,2,45.6,0.043859649122807015
2021,"Louisiana Waterthrush",Parkesia motacilla,3,67.1,0.044709388971684055
2015,"Northern Waterthrush",Parkesia noveboracensis,14,56.5,0.24778761061946902
2016,"Northern Waterthrush",Parkesia noveboracensis,10,85.5,0.11695906432748537
2017,"Northern Waterthrush",Parkesia noveboracensis,0,73.75,0
2018,"Northern Waterthrush",Parkesia noveboracensis,12,51,0.23529411764705882
2019,"Northern Waterthrush",Parkesia noveboracensis,14,33.91,0.4128575641403716
2020,"Northern Waterthrush",Parkesia noveboracensis,8,45.6,0.17543859649122806
2021,"Northern Waterthrush",Parkesia noveboracensis,4,67.1,0.05961251862891208
2015,"Louisiana/Northern Waterthrush",Parkesia motacilla/noveboracensis,0,56.5,0
2016,"Louisiana/Northern Waterthrush",Parkesia motacilla/noveboracensis,0,85.5,0
2017,"Louisiana/Northern Waterthrush",Parkesia motacilla/noveboracensis,1,73.75,0.013559322033898305
2018,"Louisiana/Northern Waterthrush",Parkesia motacilla/noveboracensis,0,51,0
2019,"Louisiana/Northern Waterthrush",Parkesia motacilla/noveboracensis,0,33.91,0
2020,"Louisiana/Northern Waterthrush",Parkesia motacilla/noveboracensis,0,45.6,0
2021,"Louisiana/Northern Waterthrush",Parkesia motacilla/noveboracensis,0,67.1,0
2015,"Black-and-white Warbler",Mniotilta varia,2,56.5,0.035398230088495575
2016,"Black-and-white Warbler",Mniotilta varia,2,85.5,0.023391812865497075
2017,"Black-and-white Warbler",Mniotilta varia,4,73.75,0.05423728813559322
2018,"Black-and-white Warbler",Mniotilta varia,5,51,0.09803921568627451
2019,"Black-and-white Warbler",Mniotilta varia,1,33.91,0.029489826010026542
2020,"Black-and-white Warbler",Mniotilta varia,1,45.6,0.021929824561403508
2021,"Black-and-white Warbler",Mniotilta varia,5,67.1,0.0745156482861401
2015,"Tennessee Warbler",Oreothlypis peregrina,1,56.5,0.017699115044247787
2016,"Tennessee Warbler",Oreothlypis peregrina,34,85.5,0.39766081871345027
2017,"Tennessee Warbler",Oreothlypis peregrina,44,73.75,0.5966101694915255
2018,"Tennessee Warbler",Oreothlypis peregrina,11,51,0.21568627450980393
2019,"Tennessee Warbler",Oreothlypis peregrina,1,33.91,0.029489826010026542
2020,"Tennessee Warbler",Oreothlypis peregrina,4,45.6,0.08771929824561403
2021,"Tennessee Warbler",Oreothlypis peregrina,27,67.1,0.4023845007451565
2015,"Gray-crowned Yellowthroat",Geothlypis poliocephala,2,56.5,0.035398230088495575
2016,"Gray-crowned Yellowthroat",Geothlypis poliocephala,3,85.5,0.03508771929824561
2017,"Gray-crowned Yellowthroat",Geothlypis poliocephala,0,73.75,0
2018,"Gray-crowned Yellowthroat",Geothlypis poliocephala,0,51,0
2019,"Gray-crowned Yellowthroat",Geothlypis poliocephala,0,33.91,0
2020,"Gray-crowned Yellowthroat",Geothlypis poliocephala,0,45.6,0
2021,"Gray-crowned Yellowthroat",Geothlypis poliocephala,0,67.1,0
2015,"Kentucky Warbler",Geothlypis formosa,0,56.5,0
2016,"Kentucky Warbler",Geothlypis formosa,0,85.5,0
2017,"Kentucky Warbler",Geothlypis formosa,0,73.75,0
2018,"Kentucky Warbler",Geothlypis formosa,0,51,0
2019,"Kentucky Warbler",Geothlypis formosa,0,33.91,0
2020,"Kentucky Warbler",Geothlypis formosa,1,45.6,0.021929824561403508
2021,"Kentucky Warbler",Geothlypis formosa,0,67.1,0
2015,"Hooded Warbler",Setophaga citrina,0,56.5,0
2016,"Hooded Warbler",Setophaga citrina,0,85.5,0
2017,"Hooded Warbler",Setophaga citrina,0,73.75,0
2018,"Hooded Warbler",Setophaga citrina,0,51,0
2019,"Hooded Warbler",Setophaga citrina,0,33.91,0
2020,"Hooded Warbler",Setophaga citrina,0,45.6,0
2021,"Hooded Warbler",Setophaga citrina,1,67.1,0.01490312965722802
2015,"Northern Parula",Setophaga americana,0,56.5,0
2016,"Northern Parula",Setophaga americana,0,85.5,0
2017,"Northern Parula",Setophaga americana,0,73.75,0
2018,"Northern Parula",Setophaga americana,0,51,0
2019,"Northern Parula",Setophaga americana,0,33.91,0
2020,"Northern Parula",Setophaga americana,0,45.6,0
2021,"Northern Parula",Setophaga americana,2,67.1,0.02980625931445604
2015,"Tropical Parula",Setophaga pitiayumi,0,56.5,0
2016,"Tropical Parula",Setophaga pitiayumi,0,85.5,0
2017,"Tropical Parula",Setophaga pitiayumi,2,73.75,0.02711864406779661
2018,"Tropical Parula",Setophaga pitiayumi,1,51,0.0196078431372549
2019,"Tropical Parula",Setophaga pitiayumi,0,33.91,0
2020,"Tropical Parula",Setophaga pitiayumi,10,45.6,0.21929824561403508
2021,"Tropical Parula",Setophaga pitiayumi,2,67.1,0.02980625931445604
2015,"Magnolia Warbler",Setophaga magnolia,0,56.5,0
2016,"Magnolia Warbler",Setophaga magnolia,0,85.5,0
2017,"Magnolia Warbler",Setophaga magnolia,0,73.75,0
2018,"Magnolia Warbler",Setophaga magnolia,0,51,0
2019,"Magnolia Warbler",Setophaga magnolia,0,33.91,0
2020,"Magnolia Warbler",Setophaga magnolia,0,45.6,0
2021,"Magnolia Warbler",Setophaga magnolia,1,67.1,0.01490312965722802
2015,"Blackburnian Warbler",Setophaga fusca,0,56.5,0
2016,"Blackburnian Warbler",Setophaga fusca,5,85.5,0.05847953216374269
2017,"Blackburnian Warbler",Setophaga fusca,0,73.75,0
2018,"Blackburnian Warbler",Setophaga fusca,0,51,0
2019,"Blackburnian Warbler",Setophaga fusca,0,33.91,0
2020,"Blackburnian Warbler",Setophaga fusca,0,45.6,0
2021,"Blackburnian Warbler",Setophaga fusca,0,67.1,0
2015,"Yellow Warbler",Setophaga petechia,44,56.5,0.7787610619469026
2016,"Yellow Warbler",Setophaga petechia,140,85.5,1.6374269005847952
2017,"Yellow Warbler",Setophaga petechia,80,73.75,1.0847457627118644
2018,"Yellow Warbler",Setophaga petechia,29,51,0.5686274509803921
2019,"Yellow Warbler",Setophaga petechia,12,33.91,0.35387791212031855
2020,"Yellow Warbler",Setophaga petechia,43,45.6,0.9429824561403508
2021,"Yellow Warbler",Setophaga petechia,40,67.1,0.5961251862891208
2015,"Chestnut-sided Warbler",Setophaga pensylvanica,0,56.5,0
2016,"Chestnut-sided Warbler",Setophaga pensylvanica,0,85.5,0
2017,"Chestnut-sided Warbler",Setophaga pensylvanica,0,73.75,0
2018,"Chestnut-sided Warbler",Setophaga pensylvanica,0,51,0
2019,"Chestnut-sided Warbler",Setophaga pensylvanica,1,33.91,0.029489826010026542
2020,"Chestnut-sided Warbler",Setophaga pensylvanica,0,45.6,0
2021,"Chestnut-sided Warbler",Setophaga pensylvanica,1,67.1,0.01490312965722802
2015,"Yellow-rumped Warbler (Myrtle)",Setophaga coronata coronata,0,56.5,0
2016,"Yellow-rumped Warbler (Myrtle)",Setophaga coronata coronata,0,85.5,0
2017,"Yellow-rumped Warbler (Myrtle)",Setophaga coronata coronata,0,73.75,0
2018,"Yellow-rumped Warbler (Myrtle)",Setophaga coronata coronata,1,51,0.0196078431372549
2019,"Yellow-rumped Warbler (Myrtle)",Setophaga coronata coronata,0,33.91,0
2020,"Yellow-rumped Warbler (Myrtle)",Setophaga coronata coronata,2,45.6,0.043859649122807015
2021,"Yellow-rumped Warbler (Myrtle)",Setophaga coronata coronata,0,67.1,0
2015,"Rufous-capped Warbler",Basileuterus rufifrons,4,56.5,0.07079646017699115
2016,"Rufous-capped Warbler",Basileuterus rufifrons,16,85.5,0.1871345029239766
2017,"Rufous-capped Warbler",Basileuterus rufifrons,11,73.75,0.14915254237288136
2018,"Rufous-capped Warbler",Basileuterus rufifrons,9,51,0.17647058823529413
2019,"Rufous-capped Warbler",Basileuterus rufifrons,12,33.91,0.35387791212031855
2020,"Rufous-capped Warbler",Basileuterus rufifrons,10,45.6,0.21929824561403508
2021,"Rufous-capped Warbler",Basileuterus rufifrons,16,67.1,0.2384500745156483
2015,"Canada Warbler",Cardellina canadensis,1,56.5,0.017699115044247787
2016,"Canada Warbler",Cardellina canadensis,0,85.5,0
2017,"Canada Warbler",Cardellina canadensis,0,73.75,0
2018,"Canada Warbler",Cardellina canadensis,0,51,0
2019,"Canada Warbler",Cardellina canadensis,0,33.91,0
2020,"Canada Warbler",Cardellina canadensis,0,45.6,0
2021,"Canada Warbler",Cardellina canadensis,0,67.1,0
2015,"Wilson's Warbler",Cardellina pusilla,0,56.5,0
2016,"Wilson's Warbler",Cardellina pusilla,0,85.5,0
2017,"Wilson's Warbler",Cardellina pusilla,0,73.75,0
2018,"Wilson's Warbler",Cardellina pusilla,0,51,0
2019,"Wilson's Warbler",Cardellina pusilla,0,33.91,0
2020,"Wilson's Warbler",Cardellina pusilla,1,45.6,0.021929824561403508
2021,"Wilson's Warbler",Cardellina pusilla,0,67.1,0
2015,"Gray-headed Tanager",Eucometis penicillata,4,56.5,0.07079646017699115
2016,"Gray-headed Tanager",Eucometis penicillata,3,85.5,0.03508771929824561
2017,"Gray-headed Tanager",Eucometis penicillata,0,73.75,0
2018,"Gray-headed Tanager",Eucometis penicillata,2,51,0.0392156862745098
2019,"Gray-headed Tanager",Eucometis penicillata,2,33.91,0.058979652020053085
2020,"Gray-headed Tanager",Eucometis penicillata,5,45.6,0.10964912280701754
2021,"Gray-headed Tanager",Eucometis penicillata,14,67.1,0.20864381520119227
2015,"Blue-gray Tanager",Thraupis episcopus,0,56.5,0
2016,"Blue-gray Tanager",Thraupis episcopus,2,85.5,0.023391812865497075
