species,count_year,how_many_cw,number_by_party_hours,flags
"American Dipper
[Cinclus mexicanus]","2011 [112]
Count Date: 12/14/2011
# Participants: 54
# Species Reported: 286
Total Hrs.: 170.00",5,0.0294,
"American Dipper
[Cinclus mexicanus]","2012 [113]
Count Date: 12/14/2012
# Participants: 26
# Species Reported: 246
Total Hrs.: 100.50",,,
"American Dipper
[Cinclus mexicanus]","2013 [114]
Count Date: 12/14/2013
# Participants: 51
# Species Reported: 284
Total Hrs.: 169.75",5,0.0295,
"American Dipper
[Cinclus mexicanus]","2014 [115]
Count Date: 12/14/2014
# Participants: 68
# Species Reported: 331
Total Hrs.: 265.50",1,0.0038,
"American Dipper
[Cinclus mexicanus]","2015 [116]
Count Date: 12/14/2015
# Participants: 72
# Species Reported: 317
Total Hrs.: 162.50",5,0.0308,
"American Dipper
[Cinclus mexicanus]","2016 [117]
Count Date: 12/14/2016
# Participants: 55
# Species Reported: 365
Total Hrs.: ",3,0,
"American Dipper
[Cinclus mexicanus]","2017 [118]
Count Date: 12/14/2017
# Participants: 44
# Species Reported: 272
Total Hrs.: 78.80",,,
"American Dipper
[Cinclus mexicanus]","2018 [119]
Count Date: 12/15/2018
# Participants: 89
# Species Reported: 339
Total Hrs.: 175.75",5,0.0284,
"American Dipper
[Cinclus mexicanus]","2019 [120]
Count Date: 12/14/2019
# Participants: 115
# Species Reported: 385
Total Hrs.: 182.00",4,0.022,
"Black-faced Solitaire
[Myadestes melanops]","1994 [95]
Count Date: 12/20/1994
# Participants: 
# Species Reported: 311
Total Hrs.: 184.00",21,0.1141,
"Black-faced Solitaire
[Myadestes melanops]","1995 [96]
Count Date: 12/17/1995
# Participants: 
# Species Reported: 347
Total Hrs.: 190.00",39,0.2053,
"Black-faced Solitaire
[Myadestes melanops]","1996 [97]
Count Date: 12/20/1996
# Participants: 
# Species Reported: 369
Total Hrs.: 310.00",13,0.0419,
"Black-faced Solitaire
[Myadestes melanops]","1997 [98]
Count Date: 12/19/1997
# Participants: 
# Species Reported: 343
Total Hrs.: 218.00",16,0.0734,
"Black-faced Solitaire
[Myadestes melanops]","1998 [99]
Count Date: 12/19/1998
# Participants: 
# Species Reported: 343
Total Hrs.: 145.00",17,0.1172,
"Black-faced Solitaire
[Myadestes melanops]","1999 [100]
Count Date: 12/22/1999
# Participants: 
# Species Reported: 357
Total Hrs.: 147.00",21,0.1429,
"Black-faced Solitaire
[Myadestes melanops]","2000 [101]
Count Date: 12/20/2000
# Participants: 
# Species Reported: 342
Total Hrs.: 164.00",12,0.0732,
"Black-faced Solitaire
[Myadestes melanops]","2001 [102]
Count Date: 12/19/2001
# Participants: 
# Species Reported: 376
Total Hrs.: 257.00",73,0.284,
"Black-faced Solitaire
[Myadestes melanops]","2002 [103]
Count Date: 12/20/2002
# Participants: 
# Species Reported: 379
Total Hrs.: 241.00",53,0.2199,
"Black-faced Solitaire
[Myadestes melanops]","2003 [104]
Count Date: 12/20/2003
# Participants: 4
# Species Reported: 344
Total Hrs.: 236.00",46,0.1949,
"Black-faced Solitaire
[Myadestes melanops]","2004 [105]
Count Date: 12/20/2004
# Participants: 5
# Species Reported: 320
Total Hrs.: 200.00",15,0.075,
"Black-faced Solitaire
[Myadestes melanops]","2005 [106]
Count Date: 12/20/2005
# Participants: 5
# Species Reported: 366
Total Hrs.: 177.00",56,0.3164,
"Black-faced Solitaire
[Myadestes melanops]","2006 [107]
Count Date: 12/20/2006
# Participants: 7
# Species Reported: 363
Total Hrs.: 236.50",40,0.1691,
"Black-faced Solitaire
[Myadestes melanops]","2007 [108]
Count Date: 12/20/2007
# Participants: 39
# Species Reported: 306
Total Hrs.: 326.00",52,0.1595,
"Black-faced Solitaire
[Myadestes melanops]","2008 [109]
Count Date: 12/14/2008
# Participants: 21
# Species Reported: 299
Total Hrs.: 251.00",18,0.0717,
"Black-faced Solitaire
[Myadestes melanops]","2009 [110]
Count Date: 12/14/2009
# Participants: 41
# Species Reported: 338
Total Hrs.: 252.00",39,0.1548,
"Black-faced Solitaire
[Myadestes melanops]","2010 [111]
Count Date: 12/14/2010
# Participants: 42
# Species Reported: 311
Total Hrs.: 198.00",24,0.1212,
"Black-faced Solitaire
[Myadestes melanops]","2011 [112]
Count Date: 12/14/2011
# Participants: 54
# Species Reported: 286
Total Hrs.: 170.00",13,0.0765,
"Black-faced Solitaire
[Myadestes melanops]","2012 [113]
Count Date: 12/14/2012
# Participants: 26
# Species Reported: 246
Total Hrs.: 100.50",7,0.0697,
"Black-faced Solitaire
[Myadestes melanops]","2013 [114]
Count Date: 12/14/2013
# Participants: 51
# Species Reported: 284
Total Hrs.: 169.75",34,0.2003,
"Black-faced Solitaire
[Myadestes melanops]","2014 [115]
Count Date: 12/14/2014
# Participants: 68
# Species Reported: 331
Total Hrs.: 265.50",55,0.2072,
"Black-faced Solitaire
[Myadestes melanops]","2015 [116]
Count Date: 12/14/2015
# Participants: 72
# Species Reported: 317
Total Hrs.: 162.50",48,0.2954,
"Black-faced Solitaire
[Myadestes melanops]","2016 [117]
Count Date: 12/14/2016
# Participants: 55
# Species Reported: 365
Total Hrs.: ",30,0,
"Black-faced Solitaire
[Myadestes melanops]","2017 [118]
Count Date: 12/14/2017
# Participants: 44
# Species Reported: 272
Total Hrs.: 78.80",23,0.2919,
"Black-faced Solitaire
[Myadestes melanops]","2018 [119]
Count Date: 12/15/2018
# Participants: 89
# Species Reported: 339
Total Hrs.: 175.75",36,0.2048,
"Black-faced Solitaire
[Myadestes melanops]","2019 [120]
Count Date: 12/14/2019
# Participants: 115
# Species Reported: 385
Total Hrs.: 182.00",31,0.1703,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","1994 [95]
Count Date: 12/20/1994
# Participants: 
# Species Reported: 311
Total Hrs.: 184.00",4,0.0217,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","1995 [96]
Count Date: 12/17/1995
# Participants: 
# Species Reported: 347
Total Hrs.: 190.00",15,0.0789,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","1996 [97]
Count Date: 12/20/1996
# Participants: 
# Species Reported: 369
Total Hrs.: 310.00",9,0.029,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","1997 [98]
Count Date: 12/19/1997
# Participants: 
# Species Reported: 343
Total Hrs.: 218.00",6,0.0275,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","1998 [99]
Count Date: 12/19/1998
# Participants: 
# Species Reported: 343
Total Hrs.: 145.00",6,0.0414,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","1999 [100]
Count Date: 12/22/1999
# Participants: 
# Species Reported: 357
Total Hrs.: 147.00",7,0.0476,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","2000 [101]
Count Date: 12/20/2000
# Participants: 
# Species Reported: 342
Total Hrs.: 164.00",10,0.061,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","2001 [102]
Count Date: 12/19/2001
# Participants: 
# Species Reported: 376
Total Hrs.: 257.00",14,0.0545,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","2002 [103]
Count Date: 12/20/2002
# Participants: 
# Species Reported: 379
Total Hrs.: 241.00",7,0.029,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","2003 [104]
Count Date: 12/20/2003
# Participants: 4
# Species Reported: 344
Total Hrs.: 236.00",11,0.0466,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","2004 [105]
Count Date: 12/20/2004
# Participants: 5
# Species Reported: 320
Total Hrs.: 200.00",13,0.065,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","2005 [106]
Count Date: 12/20/2005
# Participants: 5
# Species Reported: 366
Total Hrs.: 177.00",19,0.1073,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","2006 [107]
Count Date: 12/20/2006
# Participants: 7
# Species Reported: 363
Total Hrs.: 236.50",11,0.0465,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","2007 [108]
Count Date: 12/20/2007
# Participants: 39
# Species Reported: 306
Total Hrs.: 326.00",23,0.0706,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","2008 [109]
Count Date: 12/14/2008
# Participants: 21
# Species Reported: 299
Total Hrs.: 251.00",15,0.0598,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","2009 [110]
Count Date: 12/14/2009
# Participants: 41
# Species Reported: 338
Total Hrs.: 252.00",4,0.0159,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","2010 [111]
Count Date: 12/14/2010
# Participants: 42
# Species Reported: 311
Total Hrs.: 198.00",5,0.0253,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","2011 [112]
Count Date: 12/14/2011
# Participants: 54
# Species Reported: 286
Total Hrs.: 170.00",10,0.0588,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","2012 [113]
Count Date: 12/14/2012
# Participants: 26
# Species Reported: 246
Total Hrs.: 100.50",10,0.0995,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","2013 [114]
Count Date: 12/14/2013
# Participants: 51
# Species Reported: 284
Total Hrs.: 169.75",4,0.0236,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","2014 [115]
Count Date: 12/14/2014
# Participants: 68
# Species Reported: 331
Total Hrs.: 265.50",8,0.0301,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","2015 [116]
Count Date: 12/14/2015
# Participants: 72
# Species Reported: 317
Total Hrs.: 162.50",5,0.0308,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","2016 [117]
Count Date: 12/14/2016
# Participants: 55
# Species Reported: 365
Total Hrs.: ",11,0,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","2017 [118]
Count Date: 12/14/2017
# Participants: 44
# Species Reported: 272
Total Hrs.: 78.80",11,0.1396,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","2018 [119]
Count Date: 12/15/2018
# Participants: 89
# Species Reported: 339
Total Hrs.: 175.75",7,0.0398,
"Orange-billed Nightingale-Thrush
[Catharus aurantiirostris]","2019 [120]
Count Date: 12/14/2019
# Participants: 115
# Species Reported: 385
Total Hrs.: 182.00",26,0.1429,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","1994 [95]
Count Date: 12/20/1994
# Participants: 
# Species Reported: 311
Total Hrs.: 184.00",27,0.1467,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","1995 [96]
Count Date: 12/17/1995
# Participants: 
# Species Reported: 347
Total Hrs.: 190.00",42,0.2211,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","1996 [97]
Count Date: 12/20/1996
# Participants: 
# Species Reported: 369
Total Hrs.: 310.00",23,0.0742,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","1997 [98]
Count Date: 12/19/1997
# Participants: 
# Species Reported: 343
Total Hrs.: 218.00",12,0.055,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","1998 [99]
Count Date: 12/19/1998
# Participants: 
# Species Reported: 343
Total Hrs.: 145.00",6,0.0414,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","1999 [100]
Count Date: 12/22/1999
# Participants: 
# Species Reported: 357
Total Hrs.: 147.00",23,0.1565,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","2000 [101]
Count Date: 12/20/2000
# Participants: 
# Species Reported: 342
Total Hrs.: 164.00",20,0.122,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","2001 [102]
Count Date: 12/19/2001
# Participants: 
# Species Reported: 376
Total Hrs.: 257.00",29,0.1128,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","2002 [103]
Count Date: 12/20/2002
# Participants: 
# Species Reported: 379
Total Hrs.: 241.00",33,0.1369,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","2003 [104]
Count Date: 12/20/2003
# Participants: 4
# Species Reported: 344
Total Hrs.: 236.00",37,0.1568,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","2004 [105]
Count Date: 12/20/2004
# Participants: 5
# Species Reported: 320
Total Hrs.: 200.00",19,0.095,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","2005 [106]
Count Date: 12/20/2005
# Participants: 5
# Species Reported: 366
Total Hrs.: 177.00",46,0.2599,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","2006 [107]
Count Date: 12/20/2006
# Participants: 7
# Species Reported: 363
Total Hrs.: 236.50",23,0.0973,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","2007 [108]
Count Date: 12/20/2007
# Participants: 39
# Species Reported: 306
Total Hrs.: 326.00",42,0.1288,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","2008 [109]
Count Date: 12/14/2008
# Participants: 21
# Species Reported: 299
Total Hrs.: 251.00",27,0.1076,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","2009 [110]
Count Date: 12/14/2009
# Participants: 41
# Species Reported: 338
Total Hrs.: 252.00",25,0.0992,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","2010 [111]
Count Date: 12/14/2010
# Participants: 42
# Species Reported: 311
Total Hrs.: 198.00",14,0.0707,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","2011 [112]
Count Date: 12/14/2011
# Participants: 54
# Species Reported: 286
Total Hrs.: 170.00",30,0.1765,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","2012 [113]
Count Date: 12/14/2012
# Participants: 26
# Species Reported: 246
Total Hrs.: 100.50",12,0.1194,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","2013 [114]
Count Date: 12/14/2013
# Participants: 51
# Species Reported: 284
Total Hrs.: 169.75",24,0.1414,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","2014 [115]
Count Date: 12/14/2014
# Participants: 68
# Species Reported: 331
Total Hrs.: 265.50",59,0.2222,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","2015 [116]
Count Date: 12/14/2015
# Participants: 72
# Species Reported: 317
Total Hrs.: 162.50",33,0.2031,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","2016 [117]
Count Date: 12/14/2016
# Participants: 55
# Species Reported: 365
Total Hrs.: ",34,0,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","2017 [118]
Count Date: 12/14/2017
# Participants: 44
# Species Reported: 272
Total Hrs.: 78.80",35,0.4442,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","2018 [119]
Count Date: 12/15/2018
# Participants: 89
# Species Reported: 339
Total Hrs.: 175.75",27,0.1536,
"Slaty-backed Nightingale-Thrush
[Catharus fuscater]","2019 [120]
Count Date: 12/14/2019
# Participants: 115
# Species Reported: 385
Total Hrs.: 182.00",31,0.1703,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","1994 [95]
Count Date: 12/20/1994
# Participants: 
# Species Reported: 311
Total Hrs.: 184.00",5,0.0272,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","1995 [96]
Count Date: 12/17/1995
# Participants: 
# Species Reported: 347
Total Hrs.: 190.00",23,0.1211,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","1996 [97]
Count Date: 12/20/1996
# Participants: 
# Species Reported: 369
Total Hrs.: 310.00",3,0.0097,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","1997 [98]
Count Date: 12/19/1997
# Participants: 
# Species Reported: 343
Total Hrs.: 218.00",4,0.0183,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","1998 [99]
Count Date: 12/19/1998
# Participants: 
# Species Reported: 343
Total Hrs.: 145.00",7,0.0483,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","1999 [100]
Count Date: 12/22/1999
# Participants: 
# Species Reported: 357
Total Hrs.: 147.00",9,0.0612,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","2000 [101]
Count Date: 12/20/2000
# Participants: 
# Species Reported: 342
Total Hrs.: 164.00",2,0.0122,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","2001 [102]
Count Date: 12/19/2001
# Participants: 
# Species Reported: 376
Total Hrs.: 257.00",5,0.0195,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","2002 [103]
Count Date: 12/20/2002
# Participants: 
# Species Reported: 379
Total Hrs.: 241.00",19,0.0788,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","2003 [104]
Count Date: 12/20/2003
# Participants: 4
# Species Reported: 344
Total Hrs.: 236.00",9,0.0381,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","2004 [105]
Count Date: 12/20/2004
# Participants: 5
# Species Reported: 320
Total Hrs.: 200.00",2,0.01,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","2005 [106]
Count Date: 12/20/2005
# Participants: 5
# Species Reported: 366
Total Hrs.: 177.00",8,0.0452,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","2006 [107]
Count Date: 12/20/2006
# Participants: 7
# Species Reported: 363
Total Hrs.: 236.50",7,0.0296,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","2007 [108]
Count Date: 12/20/2007
# Participants: 39
# Species Reported: 306
Total Hrs.: 326.00",10,0.0307,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","2008 [109]
Count Date: 12/14/2008
# Participants: 21
# Species Reported: 299
Total Hrs.: 251.00",,,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","2009 [110]
Count Date: 12/14/2009
# Participants: 41
# Species Reported: 338
Total Hrs.: 252.00",9,0.0357,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","2010 [111]
Count Date: 12/14/2010
# Participants: 42
# Species Reported: 311
Total Hrs.: 198.00",5,0.0253,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","2011 [112]
Count Date: 12/14/2011
# Participants: 54
# Species Reported: 286
Total Hrs.: 170.00",6,0.0353,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","2012 [113]
Count Date: 12/14/2012
# Participants: 26
# Species Reported: 246
Total Hrs.: 100.50",3,0.0299,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","2013 [114]
Count Date: 12/14/2013
# Participants: 51
# Species Reported: 284
Total Hrs.: 169.75",12,0.0707,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","2014 [115]
Count Date: 12/14/2014
# Participants: 68
# Species Reported: 331
Total Hrs.: 265.50",11,0.0414,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","2015 [116]
Count Date: 12/14/2015
# Participants: 72
# Species Reported: 317
Total Hrs.: 162.50",4,0.0246,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","2016 [117]
Count Date: 12/14/2016
# Participants: 55
# Species Reported: 365
Total Hrs.: ",2,0,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","2017 [118]
Count Date: 12/14/2017
# Participants: 44
# Species Reported: 272
Total Hrs.: 78.80",7,0.0888,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","2018 [119]
Count Date: 12/15/2018
# Participants: 89
# Species Reported: 339
Total Hrs.: 175.75",9,0.0512,
"Ruddy-capped Nightingale-Thrush
[Catharus frantzii]","2019 [120]
Count Date: 12/14/2019
# Participants: 115
# Species Reported: 385
Total Hrs.: 182.00",4,0.022,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","1994 [95]
Count Date: 12/20/1994
# Participants: 
# Species Reported: 311
Total Hrs.: 184.00",2,0.0109,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","1995 [96]
Count Date: 12/17/1995
# Participants: 
# Species Reported: 347
Total Hrs.: 190.00",6,0.0316,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","1996 [97]
Count Date: 12/20/1996
# Participants: 
# Species Reported: 369
Total Hrs.: 310.00",1,0.0032,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","1997 [98]
Count Date: 12/19/1997
# Participants: 
# Species Reported: 343
Total Hrs.: 218.00",2,0.0092,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","1998 [99]
Count Date: 12/19/1998
# Participants: 
# Species Reported: 343
Total Hrs.: 145.00",6,0.0414,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","1999 [100]
Count Date: 12/22/1999
# Participants: 
# Species Reported: 357
Total Hrs.: 147.00",5,0.034,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","2000 [101]
Count Date: 12/20/2000
# Participants: 
# Species Reported: 342
Total Hrs.: 164.00",10,0.061,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","2001 [102]
Count Date: 12/19/2001
# Participants: 
# Species Reported: 376
Total Hrs.: 257.00",26,0.1012,"HC,"
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","2002 [103]
Count Date: 12/20/2002
# Participants: 
# Species Reported: 379
Total Hrs.: 241.00",4,0.0166,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","2003 [104]
Count Date: 12/20/2003
# Participants: 4
# Species Reported: 344
Total Hrs.: 236.00",9,0.0381,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","2004 [105]
Count Date: 12/20/2004
# Participants: 5
# Species Reported: 320
Total Hrs.: 200.00",4,0.02,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","2005 [106]
Count Date: 12/20/2005
# Participants: 5
# Species Reported: 366
Total Hrs.: 177.00",6,0.0339,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","2006 [107]
Count Date: 12/20/2006
# Participants: 7
# Species Reported: 363
Total Hrs.: 236.50",19,0.0803,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","2007 [108]
Count Date: 12/20/2007
# Participants: 39
# Species Reported: 306
Total Hrs.: 326.00",,,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","2008 [109]
Count Date: 12/14/2008
# Participants: 21
# Species Reported: 299
Total Hrs.: 251.00",,,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","2009 [110]
Count Date: 12/14/2009
# Participants: 41
# Species Reported: 338
Total Hrs.: 252.00",2,0.0079,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","2010 [111]
Count Date: 12/14/2010
# Participants: 42
# Species Reported: 311
Total Hrs.: 198.00",5,0.0253,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","2011 [112]
Count Date: 12/14/2011
# Participants: 54
# Species Reported: 286
Total Hrs.: 170.00",,,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","2012 [113]
Count Date: 12/14/2012
# Participants: 26
# Species Reported: 246
Total Hrs.: 100.50",1,0.01,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","2013 [114]
Count Date: 12/14/2013
# Participants: 51
# Species Reported: 284
Total Hrs.: 169.75",1,0.0059,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","2014 [115]
Count Date: 12/14/2014
# Participants: 68
# Species Reported: 331
Total Hrs.: 265.50",7,0.0264,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","2015 [116]
Count Date: 12/14/2015
# Participants: 72
# Species Reported: 317
Total Hrs.: 162.50",6,0.0369,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","2016 [117]
Count Date: 12/14/2016
# Participants: 55
# Species Reported: 365
Total Hrs.: ",3,0,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","2017 [118]
Count Date: 12/14/2017
# Participants: 44
# Species Reported: 272
Total Hrs.: 78.80",10,0.1269,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","2018 [119]
Count Date: 12/15/2018
# Participants: 89
# Species Reported: 339
Total Hrs.: 175.75",3,0.0171,
"Black-headed Nightingale-Thrush
[Catharus mexicanus]","2019 [120]
Count Date: 12/14/2019
# Participants: 115
# Species Reported: 385
Total Hrs.: 182.00",30,0.1648,
"Veery
[Catharus fuscescens]","1994 [95]
Count Date: 12/20/1994
# Participants: 
# Species Reported: 311
Total Hrs.: 184.00",,,
"Veery
[Catharus fuscescens]","1995 [96]
Count Date: 12/17/1995
# Participants: 
# Species Reported: 347
Total Hrs.: 190.00",,,
"Veery
[Catharus fuscescens]","1996 [97]
Count Date: 12/20/1996
# Participants: 
# Species Reported: 369
Total Hrs.: 310.00",,,
"Veery
[Catharus fuscescens]","1997 [98]
Count Date: 12/19/1997
# Participants: 
# Species Reported: 343
Total Hrs.: 218.00",,,
"Veery
[Catharus fuscescens]","1998 [99]
Count Date: 12/19/1998
# Participants: 
# Species Reported: 343
Total Hrs.: 145.00",,,
"Veery
[Catharus fuscescens]","1999 [100]
Count Date: 12/22/1999
# Participants: 
# Species Reported: 357
Total Hrs.: 147.00",,,
"Veery
[Catharus fuscescens]","2000 [101]
Count Date: 12/20/2000
# Participants: 
# Species Reported: 342
Total Hrs.: 164.00",,,
"Veery
[Catharus fuscescens]","2001 [102]
Count Date: 12/19/2001
# Participants: 
# Species Reported: 376
Total Hrs.: 257.00",,,
"Veery
[Catharus fuscescens]","2002 [103]
Count Date: 12/20/2002
# Participants: 
# Species Reported: 379
Total Hrs.: 241.00",,,
"Veery
[Catharus fuscescens]","2003 [104]
Count Date: 12/20/2003
# Participants: 4
# Species Reported: 344
Total Hrs.: 236.00",,,
"Veery
[Catharus fuscescens]","2004 [105]
Count Date: 12/20/2004
# Participants: 5
# Species Reported: 320
Total Hrs.: 200.00",,,
"Veery
[Catharus fuscescens]","2005 [106]
Count Date: 12/20/2005
# Participants: 5
# Species Reported: 366
Total Hrs.: 177.00",,,
"Veery
[Catharus fuscescens]","2006 [107]
Count Date: 12/20/2006
# Participants: 7
# Species Reported: 363
Total Hrs.: 236.50",,,
"Veery
[Catharus fuscescens]","2007 [108]
Count Date: 12/20/2007
# Participants: 39
# Species Reported: 306
Total Hrs.: 326.00",,,
"Veery
[Catharus fuscescens]","2008 [109]
Count Date: 12/14/2008
# Participants: 21
# Species Reported: 299
Total Hrs.: 251.00",,,
"Veery
[Catharus fuscescens]","2009 [110]
Count Date: 12/14/2009
# Participants: 41
# Species Reported: 338
Total Hrs.: 252.00",,,
"Veery
[Catharus fuscescens]","2010 [111]
Count Date: 12/14/2010
# Participants: 42
# Species Reported: 311
Total Hrs.: 198.00",,,
"Veery
[Catharus fuscescens]","2011 [112]
Count Date: 12/14/2011
# Participants: 54
# Species Reported: 286
Total Hrs.: 170.00",,,
"Veery
[Catharus fuscescens]","2012 [113]
Count Date: 12/14/2012
# Participants: 26
# Species Reported: 246
Total Hrs.: 100.50",,,
"Veery
[Catharus fuscescens]","2013 [114]
Count Date: 12/14/2013
# Participants: 51
# Species Reported: 284
Total Hrs.: 169.75",,,
"Veery
[Catharus fuscescens]","2014 [115]
Count Date: 12/14/2014
# Participants: 68
# Species Reported: 331
Total Hrs.: 265.50",,,
"Veery
[Catharus fuscescens]","2015 [116]
Count Date: 12/14/2015
# Participants: 72
# Species Reported: 317
Total Hrs.: 162.50",,,
"Veery
[Catharus fuscescens]","2016 [117]
Count Date: 12/14/2016
# Participants: 55
# Species Reported: 365
Total Hrs.: ",1,0,"US,"
"Veery
[Catharus fuscescens]","2017 [118]
Count Date: 12/14/2017
# Participants: 44
# Species Reported: 272
Total Hrs.: 78.80",,,
"Veery
[Catharus fuscescens]","2018 [119]
Count Date: 12/15/2018
# Participants: 89
# Species Reported: 339
Total Hrs.: 175.75",1,0.0057,
"Veery
[Catharus fuscescens]","2019 [120]
Count Date: 12/14/2019
# Participants: 115
# Species Reported: 385
Total Hrs.: 182.00",1,0.0055,
"Gray-cheeked Thrush
[Catharus minimus]","1994 [95]
Count Date: 12/20/1994
# Participants: 
# Species Reported: 311
Total Hrs.: 184.00",,,
